movieId,title,year,Romance,Musical,Action,(no genres listed),Thriller,Film-Noir,Mystery,Sci-Fi,Horror,War,Western,IMAX,Children,Animation,Adventure,Crime,Fantasy,Documentary,Drama,Comedy,year_normalized,movie_encoded
143859,"Hail, Caesar!",2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9083
143896,How To Change The World,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9741379310344804,9084
143969,Er ist wieder da,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9085
144210,Just Eat It: A Food Waste Story,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9655172413793096,9086
144222,Bros Before Hos,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9568965517241352,9087
144262,Slow Learners,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9088
144352,Unforgiven,2013.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9568965517241352,9089
144478,"Sex, Drugs & Taxation",2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9568965517241352,9090
144522,Sky High,2003.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8706896551724128,9091
144606,Confessions of a Dangerous Mind,2002.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8620689655172384,9092
144620,Goosebumps,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.9741379310344804,9093
144714,The Perfect Guy,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9094
144716,Rock the Kasbah,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9095
144734,Freaks of Nature,2015.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9096
144976,Bone Tomahawk,2015.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9741379310344804,9097
145080,Extraordinary Tales,2015.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.9741379310344804,9098
145150,The Dressmaker,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9741379310344804,9099
145283,Nowitzki: The Perfect Shot,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9655172413793096,9100
145418,Trumbo,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9101
145491,Our Lips Are Sealed,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.8448275862068932,9102
145724,Idaho Transfer,1973.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6120689655172384,9103
145745,Witch Hunt,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8362068965517224,9104
145839,Concussion,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9105
145935,"Peanuts Movie, The",2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.9741379310344804,9106
145951,Bloodsport: The Dark Kumite,1999.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8362068965517224,9107
145994,Formula of Love,1984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7068965517241352,9108
146024,A Man from Boulevard des Capucines,1987.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7327586206896548,9109
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,1981.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6810344827586192,9110
146210,Blue Mountain State: The Rise of Thadland,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9111
146244,Dil To Pagal Hai,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8189655172413772,9112
146309,The Boy and the Beast,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9741379310344804,9113
146656,Creed,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9114
146662,Dragons: Gift of the Night Fury,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.93965517241379,9115
146682,Twinsters,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9741379310344804,9116
146684,Cosmic Scrat-tastrophe,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.9741379310344804,9117
146688,Solace,2015.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9741379310344804,9118
146730,Lost in the Sun,2015.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9119
146986,Le Maître d'école,1981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6810344827586192,9120
147002,Eros,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,9121
147142,Those Happy Days,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8965517241379288,9122
147196,The Girls,1961.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5086206896551708,9123
147282,What Men Still Talk About,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.93965517241379,9124
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,1983.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6982758620689644,9125
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,1986.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7241379310344804,9126
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,1980.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6724137931034484,9127
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,1979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.663793103448274,9128
147330,Sherlock Holmes and Dr. Watson: Acquaintance,1979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.663793103448274,9129
147372,Doctor Who: Last Christmas,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.9655172413793096,9130
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.93965517241379,9131
147376,Doctor Who: A Christmas Carol,2010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9310344827586192,9132
147378,Doctor Who: Planet of the Dead,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.9224137931034484,9133
147380,Doctor Who: The Next Doctor,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.913793103448274,9134
147382,Doctor Who: Voyage Of The Damned,2007.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9051724137931032,9135
147384,Doctor Who: The Runaway Bride,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9051724137931032,9136
147410,A Perfect Day,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9741379310344804,9137
147657,Masked Avengers,1981.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6810344827586192,9138
147662,Return of the One-Armed Swordsman,1969.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5775862068965516,9139
147936,The Lord's Lantern in Budapest,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8362068965517224,9140
148166,Hitchcock/Truffaut,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9741379310344804,9141
148172,The 5th Wave,2016.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9827586206896548,9142
148238,A Very Murray Christmas,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9143
148424,Chi-Raq,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9741379310344804,9144
148482,Truth,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9145
148592,Just Jim,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9146
148626,"Big Short, The",2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9147
148632,Applesauce,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9148
148652,The Ridiculous 6,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9741379310344804,9149
148667,John Mulaney: The Comeback Kid,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9150
148671,Saw,2003.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8706896551724128,9151
148675,North Pole: Open For Christmas,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9741379310344804,9152
148709,Mojave,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9741379310344804,9153
148775,Wizards of Waverly Place: The Movie,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.9224137931034484,9154
148881,World of Tomorrow,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9741379310344804,9155
148888,Zoolander 2,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9156
148956,How to Be Single,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9157
148978,Blue Exorcist: The Movie,2012.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.9482758620689644,9158
148982,Devil Dog: The Hound of Hell,1978.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6551724137931032,9159
149011,He Never Died,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.9741379310344804,9160
149144,Parasyte: Part 1,2014.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9655172413793096,9161
149146,Parasyte: Part 2,2015.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9741379310344804,9162
149330,A Cosmic Christmas,1977.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6465517241379288,9163
149350,Lumberjack Man,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9164
149352,Daddy's Home,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9165
149354,Sisters,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9741379310344804,9166
149380,'Tis the Season for Love,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9741379310344804,9167
149406,Kung Fu Panda 3,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9827586206896548,9168
149508,Spellbound,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.93965517241379,9169
149566,Unicorn City,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9482758620689644,9170
149590,Standoff,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827586206896548,9171
149612,Swelter,2014.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9655172413793096,9172
149830,Pride and Prejudice and Zombies,2016.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9173
149902,Garm Wars: The Last Druid,2014.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9655172413793096,9174
150254,The Devil's Candy,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9741379310344804,9175
150401,Close Range,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9741379310344804,9176
150548,Sherlock: The Abominable Bride,2016.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9827586206896548,9177
150554,The Love Bug,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.8189655172413772,9178
150596,Doctor Who: The Husbands of River Song,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9741379310344804,9179
150604,Moonwalkers,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9180
150696,Tomorrow,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9741379310344804,9181
150993,Anacleto: Agente secreto,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9182
151311,Wiener-Dog,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9183
151315,Ride Along 2,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9184
151317,Maggie's Plan,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9185
151455,Eddie the Eagle,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9186
151479,The Flash 2 - Revenge of the Trickster,1991.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7672413793103416,9187
151501,Exposed,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9188
151557,Stonewall,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9189
151559,Frankenstein,2015.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9741379310344804,9190
151653,Welcome to Happiness,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.9741379310344804,9191
151687,Risen,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9827586206896548,9192
151695,The Survivalist,2015.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9193
151739,Dirty Grandpa,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9194
151745,Reptilicus,1961.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5086206896551708,9195
151759,Requiem for the American Dream,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9741379310344804,9196
151763,Death Note Rewrite: Genshisuru Kami,2007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9051724137931032,9197
151769,Three from Prostokvashino,1978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6551724137931032,9198
151777,The Finest Hours,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9199
151781,Ghost in the Shell: Solid State Society,2006.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.8965517241379288,9200
152037,Grease Live,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827586206896548,9201
152063,Gods of Egypt,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9827586206896548,9202
152065,Embrace of the Serpent,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9827586206896548,9203
152071,Race,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9204
152077,10 Cloverfield Lane,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827586206896548,9205
152079,London Has Fallen,2016.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9827586206896548,9206
152081,Zootopia,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.9827586206896548,9207
152083,Whiskey Tango Foxtrot,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9208
152085,Desierto,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9209
152091,The Brothers Grimsby,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9210
152105,Dad's Army,1971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5948275862068932,9211
152173,Michael Jackson's Thriller,1983.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6982758620689644,9212
152270,The Wait,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9741379310344804,9213
152284,War and Peace,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9214
152372,Southbound,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9827586206896548,9215
152591,Ip Man 3,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9741379310344804,9216
152658,Santa's Little Helper,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9741379310344804,9217
152711,Who Killed Chea Vichea?,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9310344827586192,9218
152970,Hunt for the Wilderpeople,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9827586206896548,9219
153070,Rabbits,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.8620689655172384,9220
153236,Genius Party,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9051724137931032,9221
153386,Long Live Ghosts!,1977.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.6465517241379288,9222
153408,Tears for Sale,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.913793103448274,9223
154065,Dad's Army,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9224
154358,The Barkley Marathons: The Race That Eats Its Young,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9741379310344804,9225
154975,Merci Patron !,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9827586206896548,9226
155064,The Neon Demon,2016.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9227
155168,Fraktus,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9482758620689644,9228
155288,Eye in the Sky,2016.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9229
155358,Camino,2016.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9827586206896548,9230
155509,Mr. Right,2016.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9231
155589,Noin 7 veljestä,1968.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413772,9232
155659,Florence Foster Jenkins,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9827586206896548,9233
155743,My Big Fat Greek Wedding 2,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9234
155774,Neon Bull,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9741379310344804,9235
155812,Get a Job,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9236
155820,Keanu,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9237
155892,Me Him Her,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9741379310344804,9238
156025,Ice Age: The Great Egg-Scapade,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.9827586206896548,9239
156371,Everybody Wants Some,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9240
156387,Sing Street,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9241
156553,Zoom,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9741379310344804,9242
156607,The Huntsman Winter's War,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.9827586206896548,9243
156609,Neighbors 2: Sorority Rising,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9244
156675,Project X,1968.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413772,9245
156706,The Trust,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9827586206896548,9246
156726,Hush,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827586206896548,9247
156781,Jimmy Carr: Telling Jokes,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9224137931034484,9248
156783,Jimmy Carr: Making People Laugh,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9310344827586192,9249
157108,Texas - Doc Snyder hält die Welt in Atem,1993.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7844827586206868,9250
157110,00 Schneider - Jagd auf Nihil Baxter,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7931034482758612,9251
157122,The Man Who Knew Infinity,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9252
157130,Despite the Falling Snow,2016.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9253
157172,Wizards of the Lost Kingdom II,1989.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,9254
157200,Money Monster,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9255
157270,Barbershop: The Next Cut,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9256
157296,Finding Dory,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.9827586206896548,9257
157312,The Boss,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9258
157340,The Angry Birds Movie,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9827586206896548,9259
157369,Bakuman,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9741379310344804,9260
157407,I Am Wrath,2016.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9827586206896548,9261
157432,Precious Cargo,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9827586206896548,9262
157699,Snowden,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9263
157775,Tenchi Muyô! In Love,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8103448275862064,9264
157865,Ratchet & Clank,2016.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.9827586206896548,9265
158022,Kicking Off,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9266
158027,SORI: Voice from the Heart,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9267
158035,Gintama: The Final Chapter - Be Forever Yorozuya,2013.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9568965517241352,9268
158238,The Nice Guys,2016.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9827586206896548,9269
158254,Kindergarten Cop 2,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9827586206896548,9270
158388,Buck Rogers in the 25th Century,1979.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.663793103448274,9271
158398,World of Glory,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7672413793103416,9272
158402,The Crew,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827586206896548,9273
158528,The Shallows,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9274
158721,Gen-X Cops,1999.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8362068965517224,9275
158783,The Handmaiden,2016.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9827586206896548,9276
158813,Alice Through the Looking Glass,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.9827586206896548,9277
158830,The BFG,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9827586206896548,9278
